reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
db26ae5b-a1be-4067-9fe4-3a86244f4ac6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Never to use this Hostile and suspicious App stealing your phone data/info,1,0,8.30.3 build 14 50239,2024-08-04 17:59:49,,,8.30.3 build 14 50239
468e87f8-4253-4c18-9f27-1c2ea96d017d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very nice,5,0,8.125.0 build 3 50761,2024-08-04 17:58:20,,,8.125.0 build 3 50761
93d0ed34-72dc-434c-a33f-c8dd57b3bf54,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,8.125.0 build 3 50761,2024-08-04 17:55:34,,,8.125.0 build 3 50761
298818e3-8301-4c55-a862-66fe79693f5d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It didn't work,1,0,8.125.0 build 3 50761,2024-08-04 17:52:27,,,8.125.0 build 3 50761
fb1a8e7e-d76c-4e0a-b8ea-dbd4fe4105d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cannot watch video on mobile. Says cannot play video.,1,0,8.125.0 build 3 50761,2024-08-04 17:48:54,,,8.125.0 build 3 50761
d0c21fc4-76f1-4ca4-8ab4-2f3ba0db2cd0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"What happened to the Pic in Pic/Pop Out Widget???? I should be able to multitask, I don't like this. Might need to find another streaming app because this is frustrating",2,1,8.125.0 build 3 50761,2024-08-04 17:47:55,,,8.125.0 build 3 50761
9a23b205-b542-4d23-a426-00129c404825,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App made for destruction of human only,1,0,,2024-08-04 17:44:10,,,
3794e36d-7096-453d-a864-cccb45d2a8d6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Couldn't even make an account. It refused to verify my email, and I just wanted to watch one show. This is stupid.",1,0,8.125.0 build 3 50761,2024-08-04 17:41:19,,,8.125.0 build 3 50761
0b0aa177-0acd-4776-ace4-1d62c8e1a7f3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a really good app but so expensive,5,0,8.125.0 build 3 50761,2024-08-04 17:35:13,,,8.125.0 build 3 50761
8a47fa1e-fb0d-431a-899a-92c23b5b0a05,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I can no longer stream content because my device is no longer supported. Apparently any device manufactured before 2015. Sorry netflix, some of us can't buy a TV when we feel like. It was good while it lasted. Adios netflix",1,0,,2024-08-04 17:24:04,,,
6c38092f-910c-4320-bddc-99c4a52fbf21,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very good app very good series I love to watch but can't afford to get every month just once a year or twice but I love every movies,series etc very much ❤️",5,0,,2024-08-04 17:15:36,,,
a6edfc6a-0eec-4ed0-a04c-6f6f62b86bba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app,5,0,,2024-08-04 17:07:52,,,
dab1d51b-2a13-4f57-b262-5b3f7d578347,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,लय भारी,5,0,8.125.0 build 3 50761,2024-08-04 16:49:49,,,8.125.0 build 3 50761
78c0a01c-319b-4f74-aa5c-0ff75bb49e46,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent,5,0,8.125.0 build 3 50761,2024-08-04 16:44:48,,,8.125.0 build 3 50761
e202b41e-e0fe-4138-8c45-43382cee7010,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wrong product ❌,1,0,8.125.0 build 3 50761,2024-08-04 16:37:19,,,8.125.0 build 3 50761
af1cd032-1c95-4e25-925f-45293420f6ea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🤔,5,0,,2024-08-04 16:22:43,,,
50b0cd13-9670-4caf-99fe-8a4dc0284648,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Okok,1,0,8.72.1 build 6 50434,2024-08-04 16:16:14,,,8.72.1 build 6 50434
371e146d-e673-42f5-a2cd-8a287a9b29d1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,4 stars only because the selection fluctuates from great to bad so often. Ad plan is better than most other services and isn't overtly obnoxious,4,2,8.125.0 build 3 50761,2024-08-04 16:15:22,,,8.125.0 build 3 50761
305aed9e-72d3-4c61-ae8e-b4eb34ecfb79,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nothing exciting to watch old shows & mostly not even in english!! Can be improve by including more English (universal language) dubbed series & anime which will be more beneficial rather than including so many other languages which make no sense 😔,1,1,8.125.0 build 3 50761,2024-08-04 16:11:10,,,8.125.0 build 3 50761
5857d9c3-3d43-4f11-af68-4bc53ff2b5db,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"When travelling with kids, we would like to download videos to their 2 phones. However, because they're greedy, you have to pay for 2 viewers to download to multiple devices. on top of this, if you download something and accidentally delete it, it won't let you download it again for 24 hours.",1,1,8.125.0 build 3 50761,2024-08-04 16:08:01,,,8.125.0 build 3 50761
0349fe0f-39cd-42ac-a04d-8bfece8d0352,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wow so nice,5,0,8.39.1 build 12 50268,2024-08-04 15:24:07,,,8.39.1 build 12 50268
b74c5af8-0f2c-48cc-bb23-7983ea0d6a63,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Brilliant,5,0,,2024-08-04 15:14:33,,,
86d25c16-82c0-41a7-8b63-b849f6c0d228,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,MD ragu,1,0,,2024-08-04 15:01:39,,,
3c66b377-b537-462e-b57d-eb9fd1005d1f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,برنامج يروج للشذوذ,1,0,8.125.0 build 3 50761,2024-08-04 15:00:39,,,8.125.0 build 3 50761
ba5a8e93-937f-41b7-bb08-f5c9c539256a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Move best,4,0,,2024-08-04 14:51:31,,,
adfebd05-f031-469e-9f0c-93013da7bcee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Supernatural is skipping.,4,0,8.125.0 build 3 50761,2024-08-04 14:50:54,,,8.125.0 build 3 50761
442636f9-7c66-49e5-9391-a98850c1e29c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tamil language movie,5,0,8.125.0 build 3 50761,2024-08-04 14:49:04,,,8.125.0 build 3 50761
ad891c3d-6c0b-484f-bd4c-11001d899f73,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love Netflix don't get me wrong I just don't like that when they update some seasons on some shows it takes the previous seasons away I like to rewatch and know what's gonna happen so that's kind of a bummer,3,0,8.125.0 build 3 50761,2024-08-04 14:42:53,,,8.125.0 build 3 50761
38f51d2e-a279-438b-8c4f-db24f7dce813,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,That dude literally that said Netflix was bad nobody can live with without Netflix for more than one month and everybody knows that so that's just your problem if you can't watch anything else and don't even dare say YouTube is to go to Netflix Netflix producers likes for YouTube because YouTube gets like all of the movies like on a Netflix on YouTube for free everybody thinks YouTube is better but it's just not none of you guys can live without any any any Netflix I dare you for 10 months that,5,1,8.125.0 build 3 50761,2024-08-04 14:26:27,,,8.125.0 build 3 50761
0bec49c7-c5b1-4861-9e6d-498535ea1c28,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No no no,2,0,8.125.0 build 3 50761,2024-08-04 14:25:30,,,8.125.0 build 3 50761
7111975c-95a6-40f1-b0b6-087766e29f25,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Why is my Netflix say we cannot detact A network contact (13018,2,0,,2024-08-04 14:18:18,,,
7d3d110a-adb6-4a63-b598-62b4c21a4fa9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is amazing 🤩 you get too watch so many amazing movies but it would be more amazing if it had old cartoons like lion King or Tom and Jerry So it would be great if you add this thank you ☺️,4,0,,2024-08-04 14:16:47,,,
9fbd98e5-431f-4db9-b039-b9cc33e9ac30,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"After increasing the price, they decided to remove the downloads feature on Windows. All users using their laptops to watch downloaded shows on flights or places with no Internet connection will not be able to do so anymore.",1,0,8.125.0 build 3 50761,2024-08-04 14:14:48,,,8.125.0 build 3 50761
dde4dff7-19ff-4e93-9646-4cb1ea24a1e3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,@netflix My app keeps saying too many attempts even after leaving the app for a month to resolve passwords and everything. I haven't been able to sign in using another login.,3,0,8.125.0 build 3 50761,2024-08-04 14:09:20,,,8.125.0 build 3 50761
fc138adf-dd85-455b-a8aa-2e4181320f72,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app,5,0,8.125.0 build 3 50761,2024-08-04 14:02:09,,,8.125.0 build 3 50761
f78e4ddd-d145-4567-b820-58ce6083a78f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Netflix and chill....not recommended.,1,0,,2024-08-04 13:59:33,,,
43463808-de0c-4ca3-8993-9a6fd534cb44,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,All good,5,0,7.120.6 build 63 35594,2024-08-04 13:49:31,,,7.120.6 build 63 35594
d0842225-6194-41ff-8fc9-c727a652674b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this application,5,0,,2024-08-04 13:27:06,,,
94771577-8031-4674-8265-4c1ea2b4bdd6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Want some anime dubb in english .. eg. Demon slayer, jujustsu kaisen",5,0,8.125.0 build 3 50761,2024-08-04 13:18:48,,,8.125.0 build 3 50761
d27d9516-30d8-4d17-87bb-ea28e38f1555,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great wouha whooooogh,5,0,,2024-08-04 13:02:17,,,
60dca2c4-d52c-47a7-9412-35c50e302504,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So butifull,5,0,8.63.0 build 16 50390,2024-08-04 12:48:48,,,8.63.0 build 16 50390
77514150-0cf1-4908-af41-27df16b280c8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Panget nyo kabonding tinanggal nyo na sa hinde compatible na smart TV yumaman Sana kayo,1,0,,2024-08-04 12:46:00,,,
096c4516-f2fd-4629-8977-93d7c3ccc612,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bokir,1,0,8.126.0 build 9 50771,2024-08-04 12:26:58,,,8.126.0 build 9 50771
28788f70-626f-4a73-b6aa-2339f7460e9c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very nice,5,0,8.125.0 build 3 50761,2024-08-04 12:23:58,,,8.125.0 build 3 50761
5682da6c-ec91-42cd-b703-b8211bd99395,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great movie,5,0,8.125.0 build 3 50761,2024-08-04 12:21:41,,,8.125.0 build 3 50761
487385f1-4934-4edc-a7b1-12c8343ccf3b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Although it's a really great app PLEASE I REALLY NEED A CONTINUATION OF THE CHILLING ADVENTURES OF SABRINA PLEASE IM BEGGING ILL PRAY PLZ IM REALLY ASKING YOU TO GIVE IT A CHANCE PLZ IF NETFLIX SEES THIS IM REALLY HOPING THIS HAPPENS,5,0,8.125.0 build 3 50761,2024-08-04 12:20:10,,,8.125.0 build 3 50761
af76a379-4529-4815-b395-8825a3e2e9db,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best of Netflix,5,0,4.7.0 build 7941,2024-08-04 12:09:02,,,4.7.0 build 7941
9c831bde-fc81-4469-abec-40563e86abbd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it drops frame rates out of the blue and continues buffers no matter what. I have a strong fibre connection and nothing is wrong on my android phone but still has this random buffering whenever I put the all to run in the background for like 2 seconds,1,1,8.125.0 build 3 50761,2024-08-04 12:07:37,,,8.125.0 build 3 50761
fe55e5f0-700e-4a5c-ad07-4f21cd8e2fa2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GOOD VERY GOOD You should add more Nigerian movies would give it five stars but nah!,3,0,8.125.0 build 3 50761,2024-08-04 12:05:32,,,8.125.0 build 3 50761
550d2502-8703-4a74-a748-ed0e4be24309,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Does this app have access to all movie,5,0,8.125.0 build 3 50761,2024-08-04 12:01:32,,,8.125.0 build 3 50761
fcf22658-06bf-4901-adf8-5be448762639,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this app and also The kdrama they provide us is excellent 💜💜💜,5,0,,2024-08-04 11:51:13,,,
688f5bc7-9304-4973-8efa-80f115ed6467,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very very very much bad,1,0,8.125.0 build 3 50761,2024-08-04 11:39:56,,,8.125.0 build 3 50761
51354559-70d7-402d-8a76-a0b30c609067,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Era mult mai bine fără locuința Netflix Aceasta actualizare strică Netflixul,1,0,,2024-08-04 11:38:46,,,
a5c8d489-987a-451e-b74c-03a0e97b61e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,a total trash and waste of time. it keeps on saying to update browser,1,0,8.125.0 build 3 50761,2024-08-04 11:32:58,,,8.125.0 build 3 50761
48c1df78-2f65-4733-b03d-b8864b1b3aa1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nothing good anymore so I dropped it. Go Woke, go Broke.",1,0,,2024-08-04 11:26:51,,,
f76f8a36-9969-49dd-8e10-5dab8cb7f3d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,8.125.0 build 3 50761,2024-08-04 11:25:15,,,8.125.0 build 3 50761
00f71f16-d42d-4264-8db8-73bd4df1440b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,'One' family over 2 houses cannot watch anymore because of stupid 'one houshold rule' canceling subscription and uninstalling netflix platform overall! Going over to others! 1 STAR!!!!,1,0,8.125.0 build 3 50761,2024-08-04 11:10:36,,,8.125.0 build 3 50761
b144352d-5840-4b12-9887-9dab3b58b01f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please bring back windows download,1,0,8.125.0 build 3 50761,2024-08-04 10:54:27,,,8.125.0 build 3 50761
46f1c256-66a4-4611-b2ee-94613cac83f7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,because the household i cant open Netflix even use my phone internet when i was outside,1,0,,2024-08-04 10:23:13,,,
1ea6462b-0340-479d-840f-47c65949b825,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,4,0,8.125.0 build 3 50761,2024-08-04 10:14:37,,,8.125.0 build 3 50761
ba0b8dcc-07a8-425c-8ae0-d8e5c8cdc956,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is good but pls do it free,3,0,,2024-08-04 10:11:51,,,
dd49f877-0162-4214-82c5-5decce3671ed,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,When I try to login or signup than they show errors.,1,0,,2024-08-04 09:57:14,,,
6f5be000-fe90-43bb-b4bf-682c2d74c365,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good ☺️,5,0,,2024-08-04 09:52:03,,,
82da2ff0-5558-4fb5-b874-4f07f6d29699,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This for ur PC app update... It's just freaking annoying and primitive...,1,0,8.125.0 build 3 50761,2024-08-04 09:46:48,,,8.125.0 build 3 50761
4eac6a10-261c-4921-8d8f-541be282556c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2024-08-04 09:37:39,,,
6d82dfb0-7c13-4428-bece-ccaa9904a097,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Been using this device since I set up the account. Now it's not a part of the ""household""! *thumbs up* awesome! You want my money or not?",1,0,8.125.0 build 3 50761,2024-08-04 09:27:10,,,8.125.0 build 3 50761
896cc10e-6ed2-4578-99be-804c53dc9a76,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Add Coraline and Anya the Movie please,5,0,8.125.0 build 3 50761,2024-08-04 09:26:09,,,8.125.0 build 3 50761
b2d1d3b7-20d1-41a0-9d16-07681848e781,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice 👍👍👍 app,5,0,8.124.0 build 2 50751,2024-08-04 09:19:44,,,8.124.0 build 2 50751
5b41b6bd-3e94-4ad2-9685-1e5bc4d68f75,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very bad,1,0,,2024-08-04 09:17:05,,,
15f0da7f-84c8-444d-9cd5-f696e896c18e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Show available audio in details section also, so that one doesn't have to play movie or show to check for available audios everytime.",3,0,8.125.0 build 3 50761,2024-08-04 09:13:56,,,8.125.0 build 3 50761
622a09bc-15d8-4545-883b-c4ea2370a333,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please all Korean drama dubbed in Hindi,5,0,,2024-08-04 09:02:34,,,
92cfb2c9-b949-4592-967f-afffd2539848,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I don't want Netflix to control the brightness of my phone. Netflix's lowest brightness setting is too bright to watch anything at night.,1,0,8.125.0 build 3 50761,2024-08-04 08:55:40,,,8.125.0 build 3 50761
7ae6437f-0841-49d5-8790-1ae25a6aadc2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thank you so much 🙏💘💝,3,0,8.124.0 build 2 50751,2024-08-04 08:37:56,,,8.124.0 build 2 50751
360ee2f2-9f2e-448b-a306-4c4b697652a9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice,5,0,8.124.0 build 2 50751,2024-08-04 08:33:13,,,8.124.0 build 2 50751
